E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_06_419.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_06_419.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_06_419.jpg,0,1,0,6.928146
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_06_523.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_06_523.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_06_523.jpg,0,1,0,8.065513
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_06_626.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_06_626.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_06_626.jpg,0,1,0,9.191819
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_06_726.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_06_726.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_06_726.jpg,0,1,0,10.3071
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_06_828.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_06_828.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_06_828.jpg,0,1,0,11.51052
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_06_932.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_06_932.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_06_932.jpg,0,1,0,12.69352
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_034.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_034.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_034.jpg,0,1,0,13.67861
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_135.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_135.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_135.jpg,0,1,0,14.96251
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_236.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_236.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_236.jpg,0,1,0,15.80041
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_339.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_339.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_339.jpg,0,1,0,17.08718
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_442.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_442.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_442.jpg,0,1,0,17.92424
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_546.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_546.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_546.jpg,-0.2748813,1,0,19.08988
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_649.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_649.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_649.jpg,0,1,0,20.28494
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_750.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_750.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_750.jpg,0,1,0,21.20141
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_853.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_853.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_853.jpg,0,1,0,22.25217
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_07_957.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_07_957.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_07_957.jpg,-0.1375261,1,0,23.20328
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_058.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_058.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_058.jpg,-0.4378843,1,0,24.08571
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_159.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_159.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_159.jpg,-0.6047201,1,0,24.81195
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_263.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_263.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_263.jpg,-0.307904,1,0,25.75765
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_364.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_364.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_364.jpg,-0.002652338,1,0,26.70617
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_467.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_467.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_467.jpg,0,1,0,27.6319
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_570.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_570.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_570.jpg,0,1,0,28.74465
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_672.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_672.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_672.jpg,0,1,0,29.66314
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_774.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_774.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_774.jpg,0,1,0,30.18989
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_876.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_876.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_876.jpg,0,1,0,30.19025
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_08_979.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_08_979.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_08_979.jpg,-0.04732677,1,0,30.18974
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_082.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_082.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_082.jpg,-0.2015139,1,0,30.18086
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_183.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_183.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_183.jpg,0,1,0,30.18941
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_284.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_284.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_284.jpg,0,1,0,30.19022
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_384.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_384.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_384.jpg,-0.02811077,1,0,30.19022
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_488.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_488.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_488.jpg,0,1,0,30.1902
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_592.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_592.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_592.jpg,0,1,0,30.19029
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_695.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_695.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_695.jpg,-0.2086634,1,0,30.17891
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_795.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_795.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_795.jpg,-0.01799507,1,0,30.19038
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_898.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_898.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_898.jpg,-0.1246818,1,0,30.18848
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_09_998.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_09_998.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_09_998.jpg,-0.1503594,1,0,30.18962
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_101.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_101.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_101.jpg,0,1,0,30.18928
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_204.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_204.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_204.jpg,-0.1157785,1,0,30.1885
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_307.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_307.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_307.jpg,-0.100304,1,0,30.19117
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_410.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_410.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_410.jpg,0,1,0,30.19012
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_511.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_511.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_511.jpg,0,1,0,30.19031
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_613.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_613.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_613.jpg,-0.187424,1,0,30.18146
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_716.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_716.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_716.jpg,0,1,0,30.18994
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_821.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_821.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_821.jpg,0,1,0,30.19027
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_10_923.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_10_923.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_10_923.jpg,0,1,0,30.19029
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_026.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_026.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_026.jpg,0,1,0,30.19044
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_127.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_127.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_127.jpg,0,1,0,30.19029
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_227.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_227.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_227.jpg,-0.2779397,1,0,30.17101
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_331.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_331.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_331.jpg,-0.189616,1,0,30.19045
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_432.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_432.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_432.jpg,0,1,0,30.18847
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_535.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_535.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_535.jpg,0,1,0,30.19007
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_636.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_636.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_636.jpg,0,1,0,30.19029
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_736.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_736.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_736.jpg,0,1,0,30.19029
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_837.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_837.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_837.jpg,0,1,0,30.19027
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_11_949.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_11_949.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_11_949.jpg,-0.2184098,1,0,30.17858
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_055.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_055.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_055.jpg,0,1,0,30.18958
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_161.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_161.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_161.jpg,0,1,0,30.19018
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_270.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_270.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_270.jpg,0,1,0,30.19031
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_374.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_374.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_374.jpg,-0.107584,1,0,30.18756
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_476.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_476.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_476.jpg,-0.4115249,1,0,30.15324
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_579.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_579.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_579.jpg,-0.1107754,1,0,30.19179
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_685.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_685.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_685.jpg,0,1,0,30.18928
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_787.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_787.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_787.jpg,0,1,0,30.19018
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_891.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_891.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_891.jpg,0,1,0,30.19028
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_12_993.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_12_993.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_12_993.jpg,0,1,0,30.18985
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_096.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_096.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_096.jpg,0,1,0,30.19031
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_198.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_198.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_198.jpg,0,1,0,30.18987
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_303.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_303.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_303.jpg,0,1,0,30.19031
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_406.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_406.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_406.jpg,0,1,0,30.19029
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_508.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_508.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_508.jpg,0,1,0,30.19031
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_609.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_609.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_609.jpg,0,1,0,30.1903
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_711.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_711.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_711.jpg,0,1,0,30.19031
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_811.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_811.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_811.jpg,0,1,0,30.19032
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_13_913.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_13_913.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_13_913.jpg,0,1,0,30.1903
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_018.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_018.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_018.jpg,0,1,0,30.19037
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_121.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_121.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_121.jpg,-0.2794043,1,0,30.17083
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_225.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_225.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_225.jpg,-0.4213402,1,0,30.16166
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_327.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_327.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_327.jpg,-0.1283199,1,0,30.19237
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_430.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_430.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_430.jpg,0,1,0,30.18939
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_530.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_530.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_530.jpg,0,1,0,30.1902
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_634.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_634.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_634.jpg,0,1,0,30.19032
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_736.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_736.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_736.jpg,0,1,0,30.1903
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_838.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_838.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_838.jpg,0,1,0,30.1903
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_14_942.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_14_942.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_14_942.jpg,0,1,0,30.19028
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_15_045.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_15_045.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_15_045.jpg,-0.1204861,1,0,30.18641
E:\College\Self_Driving\simulator\Data\IMG\center_2019_02_17_16_24_15_149.jpg, E:\College\Self_Driving\simulator\Data\IMG\left_2019_02_17_16_24_15_149.jpg, E:\College\Self_Driving\simulator\Data\IMG\right_2019_02_17_16_24_15_149.jpg,-0.005313218,1,0,30.19013
